"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
365,"5cacce6db3e1fe0016683384",4,"Control B","Business","death","Study2","U","JOL",1083,"80",7449,"trip",22.222222222222,"death",0
366,"5cacce6db3e1fe0016683384",4,"Control B","CAR","happy","Study2","U","JOL",800,"30",1829,"zero",0,"happy",0
367,"5cacce6db3e1fe0016683384",4,"Control B","CLUTTER","pusher","Study2","U","JOL",745,"10",2207,"mess",20,"pusher",0
368,"5cacce6db3e1fe0016683384",4,"Control B","DESIRE","noise","Study2","U","JOL",815,"50",2637,"yes",25,"noise",0
369,"5cacce6db3e1fe0016683384",4,"Control B","FLOAT","harmony","Study2","U","JOL",1843,"60",2005,"high",18.181818181818,"harmony",0
370,"5cacce6db3e1fe0016683384",4,"Control B","FLOOR","discover","Study2","U","JOL",1750,"39",5788,"ceiling",26.666666666667,"discover",0
371,"5cacce6db3e1fe0016683384",4,"Control B","GUARD","wheel","Study2","U","JOL",1891,"70",1943,"me",28.571428571429,"wheel",0
372,"5cacce6db3e1fe0016683384",4,"Control B","HAND","fix","Study2","U","JOL",1914,"10",2120,"tool",0,"fix",0
373,"5cacce6db3e1fe0016683384",4,"Control B","HUNGRY","park","Study2","U","JOL",1083,"40",2126,"food",0,"park",0
374,"5cacce6db3e1fe0016683384",4,"Control B","JELLY","naughty","Study2","U","JOL",1311,"90",3504,"fun",20,"naughty",0
375,"5cacce6db3e1fe0016683384",4,"Control B","LAKE","opinion","Study2","U","JOL",938,"60",1812,"river",16.666666666667,"opinion",0
376,"5cacce6db3e1fe0016683384",4,"Control B","LION","art","Study2","U","JOL",867,"40",3471,"roar",57.142857142857,"art",0
377,"5cacce6db3e1fe0016683384",4,"Control B","MUTE","wave","Study2","U","JOL",1608,"40",4340,"loud",0,"wave",0
378,"5cacce6db3e1fe0016683384",4,"Control B","NULL","cough","Study2","U","JOL",1179,"20",2587,"hell",22.222222222222,"cough",0
379,"5cacce6db3e1fe0016683384",4,"Control B","POSITION","machine","Study2","U","JOL",2358,"23",2557,"back",36.363636363636,"machine",0
380,"5cacce6db3e1fe0016683384",4,"Control B","PUFF","number","Study2","U","JOL",986,"20",2378,"up",25,"number",0
381,"5cacce6db3e1fe0016683384",4,"Control B","PUT","roll","Study2","U","JOL",2137,"0",1227,"in",0,"roll",0
382,"5cacce6db3e1fe0016683384",4,"Control B","READY","corn","Study2","U","JOL",2458,"9",1762,"set",0,"corn",0
383,"5cacce6db3e1fe0016683384",4,"Control B","RIDDLE","sugar","Study2","U","JOL",2361,"10",3866,"tom",0,"sugar",0
384,"5cacce6db3e1fe0016683384",4,"Control B","ROAD","scent","Study2","U","JOL",897,"30",1814,"trip",22.222222222222,"scent",0
385,"5cacce6db3e1fe0016683384",4,"Control B","SACKING","dietary","Study2","U","JOL",3060,"2",3178,"ball",18.181818181818,"dietary",0
386,"5cacce6db3e1fe0016683384",4,"Control B","SICK","hide","Study2","U","JOL",858,"30",3698,"ill",28.571428571429,"hide",0
387,"5cacce6db3e1fe0016683384",4,"Control B","SIGHT","debate","Study2","U","JOL",763,"30",2439,"eyes",40,"debate",0
388,"5cacce6db3e1fe0016683384",4,"Control B","SLIM","know","Study2","U","JOL",645,"20",1920,"fit",0,"know",0
389,"5cacce6db3e1fe0016683384",4,"Control B","SMOOTH","omit","Study2","U","JOL",1240,"4",3348,"look",25,"omit",0
390,"5cacce6db3e1fe0016683384",4,"Control B","SPELL","bone","Study2","U","JOL",1947,"80",5244,"person",40,"bone",0
391,"5cacce6db3e1fe0016683384",4,"Control B","STOMACH","town","Study2","U","JOL",880,"60",4705,"pain",25,"town",0
392,"5cacce6db3e1fe0016683384",4,"Control B","SWING","fog","Study2","U","JOL",2045,"20",2354,"ball",0,"fog",0
393,"5cacce6db3e1fe0016683384",4,"Control B","SYSTEM","lick","Study2","U","JOL",4621,"20",2706,"ill",28.571428571429,"lick",0
394,"5cacce6db3e1fe0016683384",4,"Control B","TUCK","allow","Study2","U","JOL",1267,"60",1531,"in",0,"allow",0
395,"5cacce6db3e1fe0016683384",4,"Control B","VASE","king","Study2","U","JOL",915,"10",3121,"",0,"king",0
396,"5cacce6db3e1fe0016683384",4,"Control B","WASTE","sedate","Study2","U","JOL",1717,"40",4112,"bin",0,"sedate",0
397,"5cacce6db3e1fe0016683384",4,"Control B","WASTE","sedate","Study2","U","JOL",749,"70",2679,"bin",0,"sedate",0
398,"5cacce6db3e1fe0016683384",4,"Control B","WOMAN","lift","Study2","U","JOL",3907,"100",3153,"lift",100,"lift",1
399,"5cacce6db3e1fe0016683384",4,"Control B","WOULD","cash","Study2","U","JOL",1205,"70",2656,"could",22.222222222222,"cash",0
400,"5cacce6db3e1fe0016683384",4,"Control B","ZOO","thumb","Study2","U","JOL",888,"40",4966,"animal",18.181818181818,"thumb",0
401,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","BAT","shaky","Study1","U","JOL",2401,"3",1178,"",0,"shaky",0
402,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","BOTH","ounce","Study1","U","JOL",3855,"3",2907,"",0,"ounce",0
403,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","BROAD","infect","Study1","U","JOL",4860,"5",2294,"",0,"infect",0
404,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","CAKE","clothes","Study1","U","JOL",2558,"10",2539,"clothes",100,"clothes",1
405,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","CRACKLE","able","Study1","U","JOL",4947,"3",1062,"",0,"able",0
406,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","CRAYON","rate","Study1","U","JOL",2503,"5",1385,"",0,"rate",0
407,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DEGREE","chair","Study1","U","JOL",3241,"5",2909,"chair",100,"chair",1
408,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DIFFICULT","poor","Study1","U","JOL",2886,"70",1612,"",0,"poor",0
409,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DIZZY","sweater","Study1","U","JOL",2682,"5",1622,"",0,"sweater",0
410,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DONKEY","lush","Study1","U","JOL",2451,"3",1018,"",0,"lush",0
411,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","FUTURE","sincere","Study1","U","JOL",3286,"3",5285,"success",42.857142857143,"sincere",0
412,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","FUZZY","bang","Study1","U","JOL",3326,"10",4337,"jumper",0,"bang",0
413,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","GIVE","steak","Study1","U","JOL",3315,"10",1111,"",0,"steak",0
414,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","GRIND","stand","Study1","U","JOL",3382,"5",840,"",0,"stand",0
415,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","INFLATE","disgust","Study1","U","JOL",3271,"10",1460,"",0,"disgust",0
416,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","JUSTICE","maroon","Study1","U","JOL",5080,"1",1664,"",0,"maroon",0
417,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","KEYS","joke","Study1","U","JOL",4667,"20",3724,"jingle",40,"joke",0
418,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","LEASE","toil","Study1","U","JOL",1990,"1",3139,"loan",25,"toil",0
419,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","LISTEN","fiction","Study1","U","JOL",8961,"5",977,"",0,"fiction",0
420,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","LOAN","sign","Study1","U","JOL",3266,"40",6433,"",0,"sign",0
421,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MAIN","scar","Study1","U","JOL",6677,"22",1673,"",0,"scar",0
422,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MAZE","election","Study1","U","JOL",3586,"20",7128,"",0,"election",0
423,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MEAT","obtain","Study1","U","JOL",3384,"15",2935,"obtain",100,"obtain",1
424,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MIRROR","children","Study1","U","JOL",4852,"30",2427,"children",100,"children",1
425,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MOAT","clear","Study1","U","JOL",2889,"1",2069,"",0,"clear",0
426,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","NAME","hate","Study1","U","JOL",3507,"50",1888,"hate",100,"hate",1
427,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","NUMBER","hard","Study1","U","JOL",2379,"40",2478,"hard",100,"hard",1
428,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","PARCEL","throat","Study1","U","JOL",4116,"9",2394,"throat",100,"throat",1
429,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","PET","moon","Study1","U","JOL",3770,"40",1211,"",0,"moon",0
430,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","RESIST","glue","Study1","U","JOL",3819,"30",952,"",0,"glue",0
431,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","RIPE","verify","Study1","U","JOL",5659,"10",1329,"",0,"verify",0
432,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","ROSE","neglect","Study1","U","JOL",3518,"1",1104,"",0,"neglect",0
433,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SHELL","shake","Study1","U","JOL",2751,"40",5649,"",0,"shake",0
434,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","STRESS","yam","Study1","U","JOL",2361,"5",1411,"",0,"yam",0
435,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","STRETCH","cloth","Study1","U","JOL",3818,"10",1069,"",0,"cloth",0
436,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","TAX","owl","Study1","U","JOL",4881,"30",4543,"pay",0,"owl",0
437,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","TEMPERATURE","morning","Study1","U","JOL",4978,"50",2317,"morning",100,"morning",1
438,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","THICK","contest","Study1","U","JOL",12125,"5",870,"",0,"contest",0
439,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","VEHICLE","charm","Study1","U","JOL",10140,"25",1682,"",0,"charm",0
440,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","WARN","sea","Study1","U","JOL",4420,"10",1042,"",0,"sea",0
441,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","ACCIDENT","strong","Study2","U","JOL",4560,"70",3836,"",0,"strong",0
442,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","ADD","valley","Study2","U","JOL",5862,"1",1179,"",0,"valley",0
443,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","BELT","soon","Study2","U","JOL",5158,"20",8753,"seen",50,"soon",1
444,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","BRONZE","artery","Study2","U","JOL",3880,"30",6451,"artery",100,"artery",1
445,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","Business","death","Study2","U","JOL",3670,"2",2390,"death",100,"death",1
446,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","CAR","happy","Study2","U","JOL",4185,"5",3524,"happy",100,"happy",1
447,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","CLUTTER","pusher","Study2","U","JOL",3362,"20",2472,"",0,"pusher",0
448,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DESIRE","noise","Study2","U","JOL",8076,"0",1341,"",0,"noise",0
449,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","DETECT","free","Study2","U","JOL",3728,"40",1455,"",0,"free",0
450,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","FLOAT","harmony","Study2","U","JOL",4649,"20",3865,"",0,"harmony",0
451,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","FLOOR","discover","Study2","U","JOL",4619,"40",3622,"adventure",47.058823529412,"discover",0
452,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","GUARD","wheel","Study2","U","JOL",3639,"0",840,"",0,"wheel",0
453,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","HAND","fix","Study2","U","JOL",7121,"30",1605,"",0,"fix",0
454,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","HUNGRY","park","Study2","U","JOL",5543,"5",1568,"",0,"park",0
455,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","JELLY","naughty","Study2","U","JOL",6309,"60",6194,"naughty",100,"naughty",1
456,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","LAKE","opinion","Study2","U","JOL",2831,"2",941,"",0,"opinion",0
457,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","LION","art","Study2","U","JOL",5290,"65",1939,"art",100,"art",1
458,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","MUTE","wave","Study2","U","JOL",5762,"30",3154,"ocean",22.222222222222,"wave",0
459,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","NULL","cough","Study2","U","JOL",3767,"0",816,"",0,"cough",0
460,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","POSITION","machine","Study2","U","JOL",6901,"40",1483,"",0,"machine",0
461,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","POSITION","machine","Study2","U","JOL",6414,"20",1682,"",0,"machine",0
462,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","PUFF","number","Study2","U","JOL",6416,"4",2375,"",0,"number",0
463,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","PUT","roll","Study2","U","JOL",6846,"35",965,"",0,"roll",0
464,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","READY","corn","Study2","U","JOL",5001,"40",920,"",0,"corn",0
465,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","RIDDLE","sugar","Study2","U","JOL",7539,"10",2736,"sugar",100,"sugar",1
466,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","ROAD","scent","Study2","U","JOL",4468,"10",3794,"scent",100,"scent",1
467,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SACKING","dietary","Study2","U","JOL",3569,"2",1237,"",0,"dietary",0
468,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SICK","hide","Study2","U","JOL",9886,"68",2645,"",0,"hide",0
469,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SIGHT","debate","Study2","U","JOL",3262,"30",937,"",0,"debate",0
470,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SLIM","know","Study2","U","JOL",5631,"15",5393,"",0,"know",0
471,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SMOOTH","omit","Study2","U","JOL",2535,"1",920,"",0,"omit",0
472,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SPELL","bone","Study2","U","JOL",5085,"20",6120,"",0,"bone",0
473,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","STOMACH","town","Study2","U","JOL",6919,"1",1427,"",0,"town",0
474,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SWING","fog","Study2","U","JOL",5407,"6",1836,"",0,"fog",0
475,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","SYSTEM","lick","Study2","U","JOL",6046,"5",6612,"",0,"lick",0
476,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","TUCK","allow","Study2","U","JOL",3178,"2",1701,"",0,"allow",0
477,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","VASE","king","Study2","U","JOL",6834,"10",2746,"king",100,"king",1
478,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","WASTE","sedate","Study2","U","JOL",4709,"10",6545,"",0,"sedate",0
479,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","WOMAN","lift","Study2","U","JOL",5604,"30",2733,"lift",100,"lift",1
480,"5ecf82c4e84c2d01e7ba2f7a",4,"Control B","WOULD","cash","Study2","U","JOL",5828,"5",1016,"",0,"cash",0
481,"5f146f18fe732f4d1e44ea3e",4,"Control B","BAT","shaky","Study1","U","JOL",3478,"7",12559,"grabbers",15.384615384615,"shaky",0
482,"5f146f18fe732f4d1e44ea3e",4,"Control B","BOTH","ounce","Study1","U","JOL",3370,"4",3106,"",0,"ounce",0
483,"5f146f18fe732f4d1e44ea3e",4,"Control B","BROAD","infect","Study1","U","JOL",2429,"0",3811,"wide",40,"infect",0
484,"5f146f18fe732f4d1e44ea3e",4,"Control B","CAKE","clothes","Study1","U","JOL",1496,"0",4335,"face",36.363636363636,"clothes",0
485,"5f146f18fe732f4d1e44ea3e",4,"Control B","CRACKLE","able","Study1","U","JOL",3930,"0",2184,"pop",0,"able",0
486,"5f146f18fe732f4d1e44ea3e",4,"Control B","CRAYON","rate","Study1","U","JOL",2077,"2",4180,"colour",20,"rate",0
487,"5f146f18fe732f4d1e44ea3e",4,"Control B","DEGREE","chair","Study1","U","JOL",1397,"3",2289,"",0,"chair",0
488,"5f146f18fe732f4d1e44ea3e",4,"Control B","DIFFICULT","poor","Study1","U","JOL",3149,"23",2253,"easy",0,"poor",0
489,"5f146f18fe732f4d1e44ea3e",4,"Control B","DIZZY","sweater","Study1","U","JOL",2412,"4",3383,"",0,"sweater",0
490,"5f146f18fe732f4d1e44ea3e",4,"Control B","DONKEY","lush","Study1","U","JOL",2495,"5",1741,"",0,"lush",0
491,"5f146f18fe732f4d1e44ea3e",4,"Control B","FUTURE","sincere","Study1","U","JOL",1726,"8",2937,"past",18.181818181818,"sincere",0
492,"5f146f18fe732f4d1e44ea3e",4,"Control B","FUZZY","bang","Study1","U","JOL",2677,"2",5568,"space",22.222222222222,"bang",0
493,"5f146f18fe732f4d1e44ea3e",4,"Control B","GIVE","steak","Study1","U","JOL",3523,"7",1561,"",0,"steak",0
494,"5f146f18fe732f4d1e44ea3e",4,"Control B","GRIND","stand","Study1","U","JOL",2850,"2",1784,"",0,"stand",0
495,"5f146f18fe732f4d1e44ea3e",4,"Control B","INFLATE","disgust","Study1","U","JOL",3627,"10",3805,"disgust",100,"disgust",1
496,"5f146f18fe732f4d1e44ea3e",4,"Control B","JUSTICE","maroon","Study1","U","JOL",5582,"2",2561,"evil",0,"maroon",0
497,"5f146f18fe732f4d1e44ea3e",4,"Control B","KEYS","joke","Study1","U","JOL",1652,"7",6266,"suck",25,"joke",0
498,"5f146f18fe732f4d1e44ea3e",4,"Control B","LEASE","toil","Study1","U","JOL",3246,"9",2029,"",0,"toil",0
499,"5f146f18fe732f4d1e44ea3e",4,"Control B","LISTEN","fiction","Study1","U","JOL",2006,"2",2401,"ear",0,"fiction",0
500,"5f146f18fe732f4d1e44ea3e",4,"Control B","LOAN","sign","Study1","U","JOL",6017,"8",3860,"four",0,"sign",0
501,"5f146f18fe732f4d1e44ea3e",4,"Control B","MAIN","scar","Study1","U","JOL",2579,"2",2550,"",0,"scar",0
502,"5f146f18fe732f4d1e44ea3e",4,"Control B","MAZE","election","Study1","U","JOL",1587,"5",2338,"run",18.181818181818,"election",0
503,"5f146f18fe732f4d1e44ea3e",4,"Control B","MEAT","obtain","Study1","U","JOL",3656,"6",3533,"love",20,"obtain",0
504,"5f146f18fe732f4d1e44ea3e",4,"Control B","MIRROR","children","Study1","U","JOL",2121,"0",2851,"children",100,"children",1
505,"5f146f18fe732f4d1e44ea3e",4,"Control B","MOAT","clear","Study1","U","JOL",1907,"3",1938,"",0,"clear",0
506,"5f146f18fe732f4d1e44ea3e",4,"Control B","NAME","hate","Study1","U","JOL",4017,"14",1786,"",0,"hate",0
507,"5f146f18fe732f4d1e44ea3e",4,"Control B","NUMBER","hard","Study1","U","JOL",2684,"5",2772,"letter",20,"hard",0
508,"5f146f18fe732f4d1e44ea3e",4,"Control B","PARCEL","throat","Study1","U","JOL",2147,"1",3417,"",0,"throat",0
509,"5f146f18fe732f4d1e44ea3e",4,"Control B","PET","moon","Study1","U","JOL",1498,"2",2625,"",0,"moon",0
510,"5f146f18fe732f4d1e44ea3e",4,"Control B","RESIST","glue","Study1","U","JOL",4254,"2",1442,"",0,"glue",0
511,"5f146f18fe732f4d1e44ea3e",4,"Control B","RIPE","verify","Study1","U","JOL",2500,"4",4049,"grape",18.181818181818,"verify",0
512,"5f146f18fe732f4d1e44ea3e",4,"Control B","ROSE","neglect","Study1","U","JOL",1698,"2",5577,"quarts",15.384615384615,"neglect",0
513,"5f146f18fe732f4d1e44ea3e",4,"Control B","SHELL","shake","Study1","U","JOL",4054,"1",2677,"shake",100,"shake",1
514,"5f146f18fe732f4d1e44ea3e",4,"Control B","STRESS","yam","Study1","U","JOL",1967,"4",3555,"",0,"yam",0
515,"5f146f18fe732f4d1e44ea3e",4,"Control B","STRETCH","cloth","Study1","U","JOL",3386,"5",2630,"",0,"cloth",0
516,"5f146f18fe732f4d1e44ea3e",4,"Control B","TAX","owl","Study1","U","JOL",1802,"5",1877,"",0,"owl",0
517,"5f146f18fe732f4d1e44ea3e",4,"Control B","TEMPERATURE","morning","Study1","U","JOL",3074,"4",4346,"hoto",18.181818181818,"morning",0
518,"5f146f18fe732f4d1e44ea3e",4,"Control B","THICK","contest","Study1","U","JOL",4134,"13",3530,"contest",100,"contest",1
519,"5f146f18fe732f4d1e44ea3e",4,"Control B","VEHICLE","charm","Study1","U","JOL",2781,"3",8080,"charm",100,"charm",1
520,"5f146f18fe732f4d1e44ea3e",4,"Control B","WARN","sea","Study1","U","JOL",2485,"0",1386,"",0,"sea",0
521,"5f146f18fe732f4d1e44ea3e",4,"Control B","ACCIDENT","strong","Study2","U","JOL",5235,"2",2611,"",0,"strong",0
522,"5f146f18fe732f4d1e44ea3e",4,"Control B","ADD","valley","Study2","U","JOL",14432,"31",3970,"ladder",33.333333333333,"valley",0
523,"5f146f18fe732f4d1e44ea3e",4,"Control B","BELT","soon","Study2","U","JOL",2715,"10",2512,"",0,"soon",0
524,"5f146f18fe732f4d1e44ea3e",4,"Control B","BRONZE","artery","Study2","U","JOL",3691,"13",4563,"",0,"artery",0
525,"5f146f18fe732f4d1e44ea3e",4,"Control B","Business","death","Study2","U","JOL",5904,"40",3984,"death",100,"death",1
526,"5f146f18fe732f4d1e44ea3e",4,"Control B","CAR","happy","Study2","U","JOL",6056,"26",2694,"",0,"happy",0
527,"5f146f18fe732f4d1e44ea3e",4,"Control B","CLUTTER","pusher","Study2","U","JOL",4653,"35",4165,"",0,"pusher",0
528,"5f146f18fe732f4d1e44ea3e",4,"Control B","DESIRE","noise","Study2","U","JOL",5070,"30",4314,"sign",22.222222222222,"noise",0
529,"5f146f18fe732f4d1e44ea3e",4,"Control B","DETECT","free","Study2","U","JOL",3383,"24",3358,"",0,"free",0
530,"5f146f18fe732f4d1e44ea3e",4,"Control B","FLOAT","harmony","Study2","U","JOL",6745,"34",9959,"happy",50,"harmony",0
531,"5f146f18fe732f4d1e44ea3e",4,"Control B","FLOOR","discover","Study2","U","JOL",4386,"22",4971,"tap",0,"discover",0
532,"5f146f18fe732f4d1e44ea3e",4,"Control B","GUARD","wheel","Study2","U","JOL",2563,"5",6357,"red",25,"wheel",0
533,"5f146f18fe732f4d1e44ea3e",4,"Control B","GUARD","wheel","Study2","U","JOL",8638,"38",2192,"",0,"wheel",0
534,"5f146f18fe732f4d1e44ea3e",4,"Control B","HAND","fix","Study2","U","JOL",2588,"12",4108,"",0,"fix",0
535,"5f146f18fe732f4d1e44ea3e",4,"Control B","HUNGRY","park","Study2","U","JOL",5732,"40",3397,"",0,"park",0
536,"5f146f18fe732f4d1e44ea3e",4,"Control B","JELLY","naughty","Study2","U","JOL",3014,"7",6725,"good",18.181818181818,"naughty",0
537,"5f146f18fe732f4d1e44ea3e",4,"Control B","LAKE","opinion","Study2","U","JOL",2753,"5",3974,"",0,"opinion",0
538,"5f146f18fe732f4d1e44ea3e",4,"Control B","LION","art","Study2","U","JOL",4572,"13",3568,"safe",28.571428571429,"art",0
539,"5f146f18fe732f4d1e44ea3e",4,"Control B","MUTE","wave","Study2","U","JOL",3723,"21",4584,"",0,"wave",0
540,"5f146f18fe732f4d1e44ea3e",4,"Control B","NULL","cough","Study2","U","JOL",5526,"23",2720,"end",0,"cough",0
541,"5f146f18fe732f4d1e44ea3e",4,"Control B","POSITION","machine","Study2","U","JOL",3821,"25",2338,"",0,"machine",0
542,"5f146f18fe732f4d1e44ea3e",4,"Control B","PUFF","number","Study2","U","JOL",4405,"32",6542,"brown",36.363636363636,"number",0
543,"5f146f18fe732f4d1e44ea3e",4,"Control B","PUT","roll","Study2","U","JOL",5621,"32",6098,"zip",0,"roll",0
544,"5f146f18fe732f4d1e44ea3e",4,"Control B","READY","corn","Study2","U","JOL",2305,"3",4486,"belt",0,"corn",0
545,"5f146f18fe732f4d1e44ea3e",4,"Control B","RIDDLE","sugar","Study2","U","JOL",3389,"17",3970,"king",22.222222222222,"sugar",0
546,"5f146f18fe732f4d1e44ea3e",4,"Control B","ROAD","scent","Study2","U","JOL",6260,"15",2845,"work",0,"scent",0
