"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Direction","Procedure.Shuffle","JOL","Procedure.Shuffle.1","Response.RT","Response.Response","Recall_Score","Encoding","List_Type"
"5f12900e0ad01c209b1fade9",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",43,"Recall2",3985,"watcher",0,"JOL","Pure U"
"904025",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",5,"Recall2",5246,"Thumb",100,"JOL","Pure U"
"w10002554",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",25,"Recall2",2673,"pet",0,"JOL","Pure U"
"w10042723",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",10,"Recall2",5800,"thumb",100,"JOL","Pure U"
"w10058488_mev",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",65,"Recall2",6077,"thumb",100,"JOL","Pure U"
"w953508",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",1,"Recall2",1372,"",0,"JOL","Pure U"
"w990838_amn",17,"Pure U","ZOO","THUMB","Study2","U","Study Phase2",5,"Recall2",2391,"thumb",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",60,"Recall1",4837,"BIG",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",2,"Recall1",5616,"serious",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",20,"Recall1",6868,"road",0,"JOL","Pure U"
"972730",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",6,"Recall1",3500,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",78,"Recall1",1125,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",70,"Recall1",11949,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",14,"Recall1",3506,"crash",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","ACCIDENT","STRONG","Study2","U","Study Phase",20,"Recall1",8813,"STRONG",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",10,"Recall1",5012,"EXPERIMENT",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",1,"Recall1",5924,"subtract",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",0,"Recall1",4984,"subtract",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",20,"Recall1",4941,"well",0,"JOL","Pure U"
"972730",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",0,"Recall1",931,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",79,"Recall1",1647,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",40,"Recall1",4676,"Subtract",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",1,"Recall1",4807,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","ADD","VALLEY","Study2","U","Study Phase",24,"Recall1",6508,"VALUE",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","BELT","SOON","Study2","U","Study Phase",10,"Recall1",6621,"HARD",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","BELT","SOON","Study2","U","Study Phase",0,"Recall1",13236,"hold",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","BELT","SOON","Study2","U","Study Phase",30,"Recall1",4676,"wish",0,"JOL","Pure U"
"972730",18,"Pure U","BELT","SOON","Study2","U","Study Phase",20,"Recall1",2549,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","BELT","SOON","Study2","U","Study Phase",21,"Recall1",1325,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","BELT","SOON","Study2","U","Study Phase",30,"Recall1",16052,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","BELT","SOON","Study2","U","Study Phase",20,"Recall1",1714,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","BELT","SOON","Study2","U","Study Phase",13,"Recall1",2900,"SOON",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",60,"Recall1",10890,"ARCHERY",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",0,"Recall1",8058,"gold",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",30,"Recall1",2361,"artery",100,"JOL","Pure U"
"972730",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",0,"Recall1",3330,"Metal",0,"JOL","Pure U"
"w10044868",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",24,"Recall1",5399,"Medal",0,"JOL","Pure U"
"w10103859",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",40,"Recall1",7981,"frog",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","BRONZE","ARTERY","Study2","U","Study Phase",18,"Recall1",4844,"ARCHERY",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","Business","Death","Study2","U","Study Phase",20,"Recall1",6535,"HIGH",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","Business","Death","Study2","U","Study Phase",20,"Recall1",7338,"death",100,"JOL","Pure U"
"972730",18,"Pure U","Business","Death","Study2","U","Study Phase",20,"Recall1",1748,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","Business","Death","Study2","U","Study Phase",100,"Recall1",950,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","Business","Death","Study2","U","Study Phase",67,"Recall1",3735,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","Business","Death","Study2","U","Study Phase",8,"Recall1",1447,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","Business","Death","Study2","U","Study Phase",50,"Recall1",2714,"Death",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",60,"Recall1",2978,"HAPPY",100,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",10,"Recall1",4615,"drive",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",60,"Recall1",7691,"wash",0,"JOL","Pure U"
"972730",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",0,"Recall1",2438,"Fast",0,"JOL","Pure U"
"w10044868",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",88,"Recall1",2191,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",40,"Recall1",8361,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",6,"Recall1",2176,"lot",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","CAR","HAPPY","Study2","U","Study Phase",30,"Recall1",2732,"HAPPY",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",39,"Recall1",4218,"SLING",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",0,"Recall1",11688,"neat",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",10,"Recall1",3845,"mess",0,"JOL","Pure U"
"972730",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",10,"Recall1",3004,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",35,"Recall1",1586,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",30,"Recall1",21498,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",95,"Recall1",3300,"messy",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","CLUTTER","PUSHER","Study2","U","Study Phase",30,"Recall1",1075,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",20,"Recall1",27678,"RUN",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",0,"Recall1",4588,"want",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",40,"Recall1",9776,"",0,"JOL","Pure U"
"972730",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",20,"Recall1",2648,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",78,"Recall1",1544,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",49,"Recall1",3512,"satisfy",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","DESIRE","NOISE","Study2","U","Study Phase",12,"Recall1",2319,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",45,"Recall1",6699,"slow",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",0,"Recall1",24252,"find",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",20,"Recall1",2248,"see",0,"JOL","Pure U"
"972730",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",5,"Recall1",2109,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",99,"Recall1",1416,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",70,"Recall1",6397,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",5,"Recall1",3948,"recognive",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","DETECT","FREE","Study2","U","Study Phase",60,"Recall1",2676,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",30,"Recall1",22025,"BOAT",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",0,"Recall1",3521,"sink",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",30,"Recall1",4812,"water",0,"JOL","Pure U"
"972730",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",0,"Recall1",4135,"Boat ",0,"JOL","Pure U"
"w10044868",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",23,"Recall1",2017,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",30,"Recall1",8395,"soak",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",48,"Recall1",2231,"above",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","FLOAT","HARMONY","Study2","U","Study Phase",29,"Recall1",7785,"HARMONY",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",60,"Recall1",8131,"BELOW",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",1,"Recall1",3775,"mat",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",20,"Recall1",6984,"hut",0,"JOL","Pure U"
"972730",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",0,"Recall1",1198,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",50,"Recall1",998,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",50,"Recall1",4169,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",25,"Recall1",2266,"ground",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","FLOOR","DISCOVER","Study2","U","Study Phase",12,"Recall1",4009,"",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",1,"Recall1",7529,"protect",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",20,"Recall1",7212,"real",0,"JOL","Pure U"
"972730",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",25,"Recall1",1779,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",50,"Recall1",5781,"shield",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",5,"Recall1",1139,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","GUARD","WHEEL","Study2","U","Study Phase",10,"Recall1",1132,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","HAND","FIX","Study2","U","Study Phase",60,"Recall1",11502,"FIX",100,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","HAND","FIX","Study2","U","Study Phase",1,"Recall1",3189,"foot",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","HAND","FIX","Study2","U","Study Phase",80,"Recall1",3699,"jive",0,"JOL","Pure U"
"972730",18,"Pure U","HAND","FIX","Study2","U","Study Phase",45,"Recall1",3428,"Fast",0,"JOL","Pure U"
"w10044868",18,"Pure U","HAND","FIX","Study2","U","Study Phase",75,"Recall1",1082,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","HAND","FIX","Study2","U","Study Phase",15,"Recall1",2923,"shake",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","HAND","FIX","Study2","U","Study Phase",50,"Recall1",1771,"FIX",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",30,"Recall1",21147,"OK",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",0,"Recall1",8146,"food",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",40,"Recall1",5047,"pool",0,"JOL","Pure U"
"972730",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",60,"Recall1",1722,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",60,"Recall1",4843,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",30,"Recall1",3590,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","HUNGRY","PARK","Study2","U","Study Phase",5,"Recall1",2775,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",70,"Recall1",7437,"NAUGHTY",100,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",0,"Recall1",2683,"",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",90,"Recall1",9856,"naughty",100,"JOL","Pure U"
"972730",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",0,"Recall1",1360,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",34,"Recall1",982,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",30,"Recall1",4430,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",6,"Recall1",3827,"fish",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",2,"Recall1",2835,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","JELLY","NAUGHTY","Study2","U","Study Phase",25,"Recall1",6280,"NAUGHTY",100,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",20,"Recall1",2784,"RIVER",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",0,"Recall1",12990,"quiet",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",90,"Recall1",3241,"opinion",100,"JOL","Pure U"
"972730",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",0,"Recall1",4915,"Camp ",0,"JOL","Pure U"
"w10044868",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",44,"Recall1",1406,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",30,"Recall1",10914,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",21,"Recall1",1460,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","LAKE","OPINION","Study2","U","Study Phase",12,"Recall1",1443,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","LION","ART","Study2","U","Study Phase",29,"Recall1",4766,"STRONG",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","LION","ART","Study2","U","Study Phase",1,"Recall1",3846,"king",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","LION","ART","Study2","U","Study Phase",90,"Recall1",2047,"art",100,"JOL","Pure U"
"972730",18,"Pure U","LION","ART","Study2","U","Study Phase",25,"Recall1",5656,"Painting ",0,"JOL","Pure U"
"w10044868",18,"Pure U","LION","ART","Study2","U","Study Phase",87,"Recall1",1540,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","LION","ART","Study2","U","Study Phase",50,"Recall1",3548,"art",100,"JOL","Pure U"
"w969399_anw",18,"Pure U","LION","ART","Study2","U","Study Phase",43,"Recall1",2216,"roar",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",100,"Recall1",2339,"NO",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",0,"Recall1",4655,"quiet",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",10,"Recall1",3462,"wave",100,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",40,"Recall1",4737,"wave",100,"JOL","Pure U"
"972730",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",0,"Recall1",1165,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",56,"Recall1",1393,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",60,"Recall1",6120,"Sound",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",2,"Recall1",4869,"silent",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","MUTE","WAVE","Study2","U","Study Phase",16,"Recall1",1241,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",3704,"HIGH",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2854,"void",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2160,"no",0,"JOL","Pure U"
"w10044868",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",56,"Recall1",6000,"Void",0,"JOL","Pure U"
"w10103859",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",30,"Recall1",5862,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",0,"Recall1",2617,"void]",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","NULL","COUGH","Study2","U","Study Phase",10,"Recall1",2665,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",40,"Recall1",36485,"SLOW",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",30,"Recall1",2267,"SLOW",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",0,"Recall1",8805,"order",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",70,"Recall1",6925,"machine",100,"JOL","Pure U"
"972730",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",15,"Recall1",5663,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",67,"Recall1",1457,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",30,"Recall1",3893,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",2,"Recall1",3884,"over",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","POSITION","MACHINE","Study2","U","Study Phase",40,"Recall1",1383,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",34,"Recall1",3850,"DI",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",7237,"breath",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",4939,"",0,"JOL","Pure U"
"972730",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",1338,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",55,"Recall1",1537,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",30,"Recall1",3303,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",0,"Recall1",2219,"smoke",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","PUFF","NUMBER","Study2","U","Study Phase",10,"Recall1",2536,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",40,"Recall1",2819,"HIGH",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",0,"Recall1",10993,"place",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",60,"Recall1",2493,"like",0,"JOL","Pure U"
"972730",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",3,"Recall1",1200,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",33,"Recall1",1480,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",30,"Recall1",5439,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",10,"Recall1",3480,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",9,"Recall1",2475,"",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","PUT","ROLL","Study2","U","Study Phase",13,"Recall1",3204,"PULL",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","READY","CORN","Study2","U","Study Phase",20,"Recall1",14541,"SET",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","READY","CORN","Study2","U","Study Phase",0,"Recall1",6756,"set",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","READY","CORN","Study2","U","Study Phase",70,"Recall1",3434,"chick",0,"JOL","Pure U"
"972730",18,"Pure U","READY","CORN","Study2","U","Study Phase",0,"Recall1",1420,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","READY","CORN","Study2","U","Study Phase",45,"Recall1",1056,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","READY","CORN","Study2","U","Study Phase",30,"Recall1",2998,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","READY","CORN","Study2","U","Study Phase",1,"Recall1",1352,"go",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","READY","CORN","Study2","U","Study Phase",14,"Recall1",1080,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",20,"Recall1",9843,"FIX",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",1,"Recall1",12759,"joke",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",30,"Recall1",3784,"game",0,"JOL","Pure U"
"972730",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",2,"Recall1",4332,"Lake",0,"JOL","Pure U"
"w10044868",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",80,"Recall1",1519,"",0,"JOL","Pure U"
"w10103859",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",30,"Recall1",4177,"",0,"JOL","Pure U"
"w969399_anw",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",1,"Recall1",2141,"puzzle",0,"JOL","Pure U"
"w981975_sha",18,"Pure U","RIDDLE","SUGAR","Study2","U","Study Phase",10,"Recall1",1242,"",0,"JOL","Pure U"
"5e8b4f93afcb1601643d7c33",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",20,"Recall1",1712,"MAN",0,"JOL","Pure U"
"5e8b806203f2f605d5b6f531",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",1,"Recall1",4875,"work",0,"JOL","Pure U"
"5ee8caa7dfec0f1eddd1b9df",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",60,"Recall1",3026,"map",0,"JOL","Pure U"
"972730",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",15,"Recall1",2728,"",0,"JOL","Pure U"
"w10044868",18,"Pure U","ROAD","SCENT","Study2","U","Study Phase",77,"Recall1",3915,"",0,"JOL","Pure U"
